VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2022-01-05T07:20:33.000000,2022-01-05T07:28:39.000000,1.0,1.07,1.0,N,186,170,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-01-05T07:29:27.000000,2022-01-05T07:48:40.000000,3.0,5.72,1.0,N,151,90,1,19.0,0.0,0.5,1.0,0.0,0.3,23.3,2.5,0.0
2,2022-01-05T07:56:01.000000,2022-01-05T08:03:53.000000,1.0,2.46,1.0,N,239,50,1,9.5,0.0,0.5,3.84,0.0,0.3,16.64,2.5,0.0
2,2022-01-05T07:56:15.000000,2022-01-05T08:05:19.000000,2.0,1.43,1.0,N,140,162,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-01-05T08:01:53.000000,2022-01-05T08:09:55.000000,1.0,1.74,1.0,N,107,125,1,8.5,0.0,0.5,2.95,0.0,0.3,14.75,2.5,0.0
2,2022-01-05T08:13:57.000000,2022-01-05T08:20:58.000000,1.0,0.98,1.0,N,13,88,1,6.5,0.0,0.5,3.0,0.0,0.3,12.8,2.5,0.0
2,2022-01-05T08:24:27.000000,2022-01-05T08:46:44.000000,1.0,3.01,1.0,N,138,56,2,16.0,0.0,0.5,0.0,0.0,0.3,18.05,0.0,1.25
1,2022-01-05T08:34:29.000000,2022-01-05T08:52:55.000000,1.0,3.0,1.0,N,238,140,1,14.0,2.5,0.5,3.45,0.0,0.3,20.75,2.5,0.0
1,2022-01-05T08:36:30.000000,2022-01-05T08:43:03.000000,0.0,1.1,1.0,N,262,141,1,6.5,2.5,0.5,1.0,0.0,0.3,10.8,2.5,0.0
2,2022-01-05T08:38:33.000000,2022-01-05T08:48:30.000000,1.0,1.83,1.0,N,262,43,1,9.0,0.0,0.5,2.0,0.0,0.3,14.3,2.5,0.0
2,2022-01-05T08:42:54.000000,2022-01-05T08:51:31.000000,6.0,1.56,1.0,N,142,237,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
1,2022-01-05T08:45:22.000000,2022-01-05T08:51:10.000000,1.0,0.6,1.0,N,140,237,1,5.5,2.5,0.5,1.06,0.0,0.3,9.86,2.5,0.0
2,2022-01-05T08:52:24.000000,2022-01-05T08:58:46.000000,2.0,0.8,1.0,N,142,143,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
1,2022-01-05T09:16:40.000000,2022-01-05T09:22:32.000000,1.0,0.4,1.0,N,186,68,1,4.5,2.5,0.5,2.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-05T09:27:41.000000,2022-01-05T09:34:53.000000,2.0,1.07,1.0,N,164,233,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-05T09:27:53.000000,2022-01-05T09:41:07.000000,1.0,2.22,1.0,N,231,113,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-01-05T09:30:53.000000,2022-01-05T09:38:26.000000,1.0,1.05,1.0,N,163,237,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
1,2022-01-05T09:31:56.000000,2022-01-05T09:36:43.000000,1.0,0.8,1.0,N,238,239,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-01-05T09:35:13.000000,2022-01-05T09:42:57.000000,1.0,2.51,1.0,N,262,161,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,2022-01-05T09:57:20.000000,2022-01-05T10:11:07.000000,1.0,2.67,1.0,N,238,164,1,12.0,0.0,0.5,3.83,0.0,0.3,19.13,2.5,0.0
2,2022-01-05T10:01:07.000000,2022-01-05T10:27:08.000000,1.0,9.6,1.0,N,132,37,1,29.5,0.0,0.5,6.06,0.0,0.3,37.61,0.0,1.25
2,2022-01-05T10:05:09.000000,2022-01-05T10:12:16.000000,1.0,1.53,1.0,N,162,170,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,2022-01-05T10:24:23.000000,2022-01-05T10:37:17.000000,1.0,3.71,1.0,N,138,92,2,14.0,0.0,0.5,0.0,0.0,0.3,16.05,0.0,1.25
2,2022-01-05T10:28:00.000000,2022-01-05T10:43:39.000000,1.0,1.9,1.0,N,170,163,1,11.5,0.0,0.5,1.0,0.0,0.3,15.8,2.5,0.0
1,2022-01-05T10:30:55.000000,2022-01-05T10:43:13.000000,2.0,1.9,1.0,N,140,236,1,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5,0.0
2,2022-01-05T10:45:06.000000,2022-01-05T11:26:14.000000,1.0,7.68,1.0,N,230,83,2,31.5,0.0,0.5,0.0,0.0,0.3,34.8,2.5,0.0
2,2022-01-05T10:58:36.000000,2022-01-05T11:06:34.000000,2.0,1.27,1.0,N,249,113,1,7.0,0.0,0.5,1.5,0.0,0.3,11.8,2.5,0.0
2,2022-01-05T11:07:08.000000,2022-01-05T11:20:32.000000,1.0,1.21,1.0,N,186,137,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,2022-01-05T11:21:17.000000,2022-01-05T11:41:59.000000,1.0,3.7,1.0,N,161,231,1,15.5,2.5,0.5,1.0,0.0,0.3,19.8,2.5,0.0
2,2022-01-05T11:39:54.000000,2022-01-05T11:57:56.000000,1.0,3.82,1.0,N,234,141,1,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5,0.0
1,2022-01-05T11:44:40.000000,2022-01-05T12:21:53.000000,1.0,9.8,99.0,N,18,170,1,43.2,0.0,0.5,0.0,0.0,0.3,44.0,0.0,0.0
1,2022-01-05T12:14:11.000000,2022-01-05T12:50:01.000000,1.0,11.6,99.0,N,79,21,1,51.2,0.0,0.5,0.0,6.55,0.3,58.55,0.0,0.0
2,2022-01-05T12:27:13.000000,2022-01-05T12:50:26.000000,1.0,5.77,1.0,N,68,75,1,21.5,0.0,0.5,4.96,0.0,0.3,29.76,2.5,0.0
2,2022-01-05T13:07:40.000000,2022-01-05T13:15:28.000000,1.0,1.41,1.0,N,229,137,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-01-05T13:22:33.000000,2022-01-05T13:27:15.000000,3.0,0.82,1.0,N,230,186,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-01-05T13:56:49.000000,2022-01-05T14:17:41.000000,1.0,4.1,1.0,N,236,68,1,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5,0.0
2,2022-01-05T14:01:25.000000,2022-01-05T14:13:17.000000,1.0,2.06,1.0,N,100,163,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-01-05T14:41:20.000000,2022-01-05T14:56:31.000000,1.0,2.09,1.0,N,239,75,1,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5,0.0
2,2022-01-05T14:44:21.000000,2022-01-05T15:03:00.000000,2.0,2.36,1.0,N,170,140,2,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5,0.0
2,2022-01-05T15:12:50.000000,2022-01-05T15:16:59.000000,1.0,0.64,1.0,N,170,170,1,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2.5,0.0
1,2022-01-05T15:19:01.000000,2022-01-05T15:48:34.000000,1.0,5.4,1.0,Y,43,226,2,22.5,2.5,0.5,0.0,0.0,0.3,25.8,2.5,0.0
2,2022-01-05T15:31:50.000000,2022-01-05T15:33:23.000000,1.0,0.25,1.0,N,132,132,2,3.0,0.0,0.5,0.0,0.0,0.3,5.05,0.0,1.25
2,2022-01-05T15:34:20.000000,2022-01-05T16:16:44.000000,2.0,16.3,2.0,N,164,132,1,52.0,0.0,0.5,11.36,6.55,0.3,74.46,2.5,1.25
2,2022-01-05T16:03:36.000000,2022-01-05T16:15:21.000000,1.0,1.6,1.0,N,238,142,1,9.5,0.0,0.5,3.2,0.0,0.3,16.0,2.5,0.0
2,2022-01-05T16:21:56.000000,2022-01-05T16:28:26.000000,1.0,1.14,1.0,N,170,161,1,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
1,2022-01-05T16:30:55.000000,2022-01-05T16:37:21.000000,1.0,1.4,1.0,N,162,140,1,6.5,3.5,0.5,1.0,0.0,0.3,11.8,2.5,0.0
2,2022-01-05T16:32:40.000000,2022-01-05T16:37:33.000000,1.0,1.14,1.0,N,43,239,1,6.0,1.0,0.5,1.54,0.0,0.3,11.84,2.5,0.0
2,2022-01-05T16:34:21.000000,2022-01-05T16:37:13.000000,1.0,0.6,1.0,N,140,229,1,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0
1,2022-01-05T16:58:36.000000,2022-01-05T17:06:45.000000,1.0,1.7,1.0,N,237,263,2,8.0,3.5,0.5,0.0,0.0,0.3,12.3,2.5,0.0
1,2022-01-05T17:00:54.000000,2022-01-05T17:07:00.000000,1.0,0.9,1.0,N,229,140,1,5.0,3.5,0.5,3.0,0.0,0.3,12.3,2.5,0.0
1,2022-01-05T17:11:08.000000,2022-01-05T17:25:11.000000,1.0,1.9,1.0,N,152,238,2,9.5,3.5,0.5,0.0,0.0,0.3,13.8,2.5,0.0
2,2022-01-05T17:12:21.000000,2022-01-05T17:28:09.000000,1.0,2.59,1.0,N,163,107,1,12.0,1.0,0.5,4.89,0.0,0.3,21.19,2.5,0.0
2,2022-01-05T17:15:34.000000,2022-01-05T17:21:05.000000,1.0,0.99,1.0,N,170,234,1,5.5,1.0,0.5,1.0,0.0,0.3,10.8,2.5,0.0
2,2022-01-05T17:17:18.000000,2022-01-05T17:20:17.000000,1.0,0.6,1.0,N,164,170,1,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0
1,2022-01-05T17:31:15.000000,2022-01-05T17:38:46.000000,1.0,1.4,1.0,N,236,237,1,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
2,2022-01-05T17:31:57.000000,2022-01-05T17:46:51.000000,1.0,3.01,1.0,N,107,263,2,13.0,1.0,0.5,0.0,0.0,0.3,17.3,2.5,0.0
2,2022-01-05T17:43:15.000000,2022-01-05T17:58:13.000000,1.0,2.82,1.0,N,143,262,1,12.0,1.0,0.5,1.63,0.0,0.3,17.93,2.5,0.0
2,2022-01-05T17:48:29.000000,2022-01-05T17:52:13.000000,1.0,1.07,1.0,N,246,48,1,5.5,1.0,0.5,2.0,0.0,0.3,11.8,2.5,0.0
2,2022-01-05T17:51:12.000000,2022-01-05T18:01:41.000000,5.0,1.45,1.0,N,163,141,1,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,2022-01-05T18:05:47.000000,2022-01-05T18:11:10.000000,2.0,0.8,1.0,N,90,68,2,5.5,3.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-05T18:06:30.000000,2022-01-05T18:12:34.000000,2.0,1.6,1.0,N,233,141,1,7.0,1.0,0.5,2.82,0.0,0.3,14.12,2.5,0.0
1,2022-01-05T18:08:06.000000,2022-01-05T18:25:44.000000,1.0,4.1,1.0,N,113,97,1,16.0,3.5,0.5,4.5,0.0,0.3,24.8,2.5,0.0
2,2022-01-05T18:44:31.000000,2022-01-05T18:48:30.000000,1.0,1.07,1.0,N,141,236,2,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-05T19:22:48.000000,2022-01-05T19:30:39.000000,2.0,2.23,1.0,N,170,236,1,8.5,1.0,0.5,2.0,0.0,0.3,14.8,2.5,0.0
2,2022-01-05T19:24:02.000000,2022-01-05T19:34:42.000000,2.0,2.02,1.0,N,162,143,1,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-01-05T20:22:25.000000,2022-01-05T20:29:33.000000,1.0,1.21,1.0,N,234,68,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,2022-01-05T20:37:33.000000,2022-01-05T20:43:36.000000,2.0,1.48,1.0,N,237,143,1,6.5,0.5,0.5,1.03,0.0,0.3,11.33,2.5,0.0
2,2022-01-05T21:56:23.000000,2022-01-05T22:13:40.000000,1.0,5.73,1.0,N,132,205,1,18.5,0.5,0.5,3.96,0.0,0.3,25.01,0.0,1.25
2,2022-01-05T22:06:57.000000,2022-01-05T22:18:14.000000,1.0,2.13,1.0,N,170,246,1,10.0,0.5,0.5,1.0,0.0,0.3,14.8,2.5,0.0
2,2022-01-05T22:16:18.000000,2022-01-05T22:18:45.000000,1.0,0.87,1.0,N,246,50,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-01-05T23:12:42.000000,2022-01-05T23:21:20.000000,1.0,3.12,1.0,N,148,229,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-01-05T23:24:13.000000,2022-01-05T23:41:24.000000,1.0,7.31,1.0,N,138,256,1,22.0,0.5,0.5,4.91,0.0,0.3,29.46,0.0,1.25
2,2022-01-05T23:37:13.000000,2022-01-05T23:40:53.000000,1.0,0.84,1.0,N,162,43,1,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-06T01:32:15.000000,2022-01-06T01:39:31.000000,1.0,1.47,1.0,N,100,170,1,7.0,0.5,0.5,1.5,0.0,0.3,12.3,2.5,0.0
2,2022-01-06T05:34:34.000000,2022-01-06T05:37:16.000000,1.0,1.01,1.0,N,141,229,1,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-06T06:23:12.000000,2022-01-06T06:36:26.000000,1.0,2.86,1.0,N,151,42,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,0.0,0.0
1,2022-01-06T07:15:42.000000,2022-01-06T07:34:05.000000,2.0,3.8,1.0,N,107,143,1,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5,0.0
2,2022-01-06T07:18:26.000000,2022-01-06T07:31:44.000000,1.0,6.11,1.0,N,142,244,1,19.0,0.0,0.5,4.46,0.0,0.3,26.76,2.5,0.0
1,2022-01-06T07:33:50.000000,2022-01-06T07:44:16.000000,1.0,2.1,1.0,N,24,236,1,9.5,2.5,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-01-06T07:33:53.000000,2022-01-06T07:40:38.000000,1.0,2.33,1.0,N,43,161,1,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5,0.0
2,2022-01-06T08:06:17.000000,2022-01-06T08:31:00.000000,2.0,10.08,1.0,N,90,138,1,30.5,0.0,0.5,8.07,6.55,0.3,48.42,2.5,0.0
2,2022-01-06T08:47:42.000000,2022-01-06T08:56:53.000000,1.0,1.26,1.0,N,263,237,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
1,2022-01-06T08:48:50.000000,2022-01-06T08:55:36.000000,1.0,1.0,1.0,N,142,163,1,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5,0.0
1,2022-01-06T10:11:18.000000,2022-01-06T10:28:15.000000,1.0,4.0,1.0,N,75,234,2,15.0,2.5,0.5,0.0,0.0,0.3,18.3,2.5,0.0
1,2022-01-06T10:14:02.000000,2022-01-06T10:14:27.000000,1.0,0.0,1.0,N,137,137,3,2.5,2.5,0.5,0.0,0.0,0.3,5.8,2.5,0.0
2,2022-01-06T10:53:05.000000,2022-01-06T10:57:13.000000,1.0,0.7,1.0,N,262,141,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
1,2022-01-06T11:02:56.000000,2022-01-06T11:06:34.000000,1.0,0.3,1.0,N,158,158,2,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5,0.0
2,2022-01-06T11:19:02.000000,2022-01-06T11:22:12.000000,1.0,0.62,1.0,N,143,143,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-01-06T11:21:46.000000,2022-01-06T11:52:06.000000,1.0,13.32,1.0,N,132,157,2,38.5,0.0,0.5,0.0,0.0,0.3,40.55,0.0,1.25
2,2022-01-06T11:43:28.000000,2022-01-06T11:50:44.000000,1.0,2.5,1.0,N,140,170,1,9.5,0.0,0.5,3.2,0.0,0.3,16.0,2.5,0.0
1,2022-01-06T11:44:23.000000,2022-01-06T11:49:43.000000,1.0,0.9,1.0,N,237,236,1,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
2,2022-01-06T11:49:56.000000,2022-01-06T12:00:27.000000,1.0,2.2,1.0,N,107,141,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-01-06T12:02:05.000000,2022-01-06T12:11:11.000000,1.0,1.69,1.0,N,231,113,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,2022-01-06T12:04:55.000000,2022-01-06T12:23:25.000000,3.0,6.47,1.0,N,237,88,1,21.0,0.0,0.5,2.43,0.0,0.3,26.73,2.5,0.0
2,2022-01-06T12:23:50.000000,2022-01-06T12:30:56.000000,3.0,0.98,1.0,N,237,163,1,6.5,0.0,0.5,2.94,0.0,0.3,12.74,2.5,0.0
2,2022-01-06T13:12:24.000000,2022-01-06T13:19:08.000000,1.0,1.13,1.0,N,24,238,1,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5,0.0
2,2022-01-06T13:15:21.000000,2022-01-06T13:24:42.000000,1.0,1.31,1.0,N,158,144,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
1,2022-01-06T13:34:55.000000,2022-01-06T13:48:32.000000,1.0,2.4,1.0,N,90,261,1,11.0,2.5,0.5,3.0,0.0,0.3,17.3,2.5,0.0
2,2022-01-06T13:35:17.000000,2022-01-06T13:44:28.000000,1.0,3.07,1.0,N,166,244,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,0.0,0.0
1,2022-01-06T13:47:21.000000,2022-01-06T14:01:10.000000,1.0,1.9,1.0,N,230,236,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
2,2022-01-06T13:53:45.000000,2022-01-06T14:04:36.000000,1.0,1.51,1.0,N,163,48,1,8.5,0.0,0.5,3.0,0.0,0.3,14.8,2.5,0.0
2,2022-01-06T14:16:36.000000,2022-01-06T14:29:43.000000,1.0,2.99,1.0,N,262,161,1,12.0,0.0,0.5,3.83,0.0,0.3,19.13,2.5,0.0
2,2022-01-06T14:27:16.000000,2022-01-06T14:50:13.000000,1.0,1.82,1.0,N,43,263,2,15.0,0.0,0.5,0.0,0.0,0.3,18.3,2.5,0.0
1,2022-01-06T14:31:01.000000,2022-01-06T14:41:42.000000,4.0,1.7,1.0,N,170,246,2,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5,0.0
1,2022-01-06T14:57:34.000000,2022-01-06T15:41:37.000000,1.0,20.6,2.0,N,132,141,1,52.0,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25
1,2022-01-06T15:23:01.000000,2022-01-06T15:27:11.000000,3.0,0.8,1.0,N,230,186,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-01-06T15:34:57.000000,2022-01-06T15:37:18.000000,1.0,0.44,1.0,N,237,236,1,3.5,0.0,0.5,1.36,0.0,0.3,8.16,2.5,0.0
2,2022-01-06T15:44:08.000000,2022-01-06T15:48:23.000000,1.0,0.46,1.0,N,79,144,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5,0.0
2,2022-01-06T15:49:08.000000,2022-01-06T16:07:08.000000,1.0,4.23,1.0,N,140,113,1,16.0,0.0,0.5,1.0,0.0,0.3,20.3,2.5,0.0
1,2022-01-06T16:01:06.000000,2022-01-06T16:07:51.000000,1.0,1.0,1.0,N,230,186,1,6.0,3.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-01-06T16:06:07.000000,2022-01-06T16:17:15.000000,1.0,1.29,1.0,N,25,33,1,8.5,0.0,0.5,2.0,0.0,0.3,11.3,0.0,0.0
2,2022-01-06T16:15:53.000000,2022-01-06T17:08:38.000000,1.0,19.43,2.0,N,132,140,1,52.0,4.5,0.5,13.52,6.55,0.3,81.12,2.5,1.25
2,2022-01-06T17:01:18.000000,2022-01-06T17:14:24.000000,1.0,2.68,1.0,N,231,137,1,11.0,1.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0
1,2022-01-06T17:06:50.000000,2022-01-06T17:19:58.000000,1.0,2.7,1.0,N,140,224,1,12.0,3.5,0.5,1.5,0.0,0.3,17.8,2.5,0.0
1,2022-01-06T17:08:58.000000,2022-01-06T17:18:42.000000,1.0,1.7,1.0,N,236,151,2,8.5,3.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-01-06T17:13:54.000000,2022-01-06T17:32:32.000000,1.0,6.74,1.0,N,209,262,1,22.0,1.0,0.5,5.26,0.0,0.3,31.56,2.5,0.0
2,2022-01-06T17:16:57.000000,2022-01-06T17:20:03.000000,1.0,1.03,1.0,N,43,43,1,5.0,1.0,0.5,1.4,0.0,0.3,10.7,2.5,0.0
2,2022-01-06T17:19:59.000000,2022-01-06T17:52:24.000000,1.0,9.75,1.0,N,79,116,1,32.0,1.0,0.5,7.26,0.0,0.3,43.56,2.5,0.0
2,2022-01-06T17:53:04.000000,2022-01-06T17:58:48.000000,1.0,1.08,1.0,N,238,239,1,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-01-06T17:56:15.000000,2022-01-06T18:23:02.000000,1.0,3.8,1.0,N,158,246,2,18.0,3.5,0.5,0.0,0.0,0.3,22.3,2.5,0.0
1,2022-01-06T17:57:27.000000,2022-01-06T18:20:42.000000,1.0,4.8,1.0,Y,161,74,1,19.0,3.5,0.5,2.33,0.0,0.3,25.63,2.5,0.0
2,2022-01-06T18:16:35.000000,2022-01-06T18:22:24.000000,1.0,1.23,1.0,N,148,137,1,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-01-06T18:18:39.000000,2022-01-06T18:20:56.000000,1.0,0.7,1.0,N,262,262,1,4.0,3.5,0.5,1.65,0.0,0.3,9.95,2.5,0.0
2,2022-01-06T18:38:31.000000,2022-01-06T18:59:31.000000,1.0,5.58,1.0,N,161,88,1,20.0,1.0,0.5,2.43,0.0,0.3,26.73,2.5,0.0
2,2022-01-06T18:49:21.000000,2022-01-06T18:55:21.000000,6.0,0.91,1.0,N,234,68,1,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-01-06T19:06:55.000000,2022-01-06T19:11:03.000000,2.0,0.3,1.0,N,140,140,1,4.5,3.5,0.5,1.75,0.0,0.3,10.55,2.5,0.0
1,2022-01-06T19:15:22.000000,2022-01-06T19:21:53.000000,1.0,1.6,1.0,N,234,161,2,7.0,3.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0
1,2022-01-06T19:18:14.000000,2022-01-06T19:25:13.000000,1.0,1.1,1.0,N,142,162,1,6.5,3.5,0.5,2.7,0.0,0.3,13.5,2.5,0.0
2,2022-01-06T19:29:34.000000,2022-01-06T19:55:17.000000,1.0,12.73,1.0,N,138,249,1,36.0,1.0,0.5,12.09,0.0,0.3,53.64,2.5,1.25
1,2022-01-06T19:31:38.000000,2022-01-06T19:40:20.000000,1.0,1.5,1.0,N,68,249,1,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
2,2022-01-06T20:00:28.000000,2022-01-06T20:04:19.000000,1.0,1.06,1.0,N,48,68,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
1,2022-01-06T20:19:54.000000,2022-01-06T20:30:57.000000,0.0,2.2,1.0,N,140,164,1,9.5,3.0,0.5,3.3,0.0,0.3,16.6,2.5,0.0
2,2022-01-06T20:31:17.000000,2022-01-06T20:39:16.000000,1.0,1.77,1.0,N,230,239,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
1,2022-01-06T21:07:02.000000,2022-01-06T21:08:41.000000,1.0,0.4,1.0,N,263,263,1,3.5,3.0,0.5,4.0,0.0,0.3,11.3,2.5,0.0
2,2022-01-06T21:23:38.000000,2022-01-06T21:35:54.000000,2.0,1.3,1.0,N,45,232,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-01-06T21:41:04.000000,2022-01-06T21:51:59.000000,1.0,2.11,1.0,N,162,79,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5,0.0
2,2022-01-06T21:49:13.000000,2022-01-06T21:53:16.000000,1.0,0.73,1.0,N,229,162,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-01-06T21:52:35.000000,2022-01-06T22:05:07.000000,1.0,3.66,1.0,N,162,112,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5,0.0
2,2022-01-06T21:54:54.000000,2022-01-06T21:59:08.000000,1.0,1.16,1.0,N,262,140,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-01-06T22:21:17.000000,2022-01-06T22:29:01.000000,1.0,3.46,1.0,N,262,224,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,2022-01-06T22:24:29.000000,2022-01-06T22:41:20.000000,1.0,4.38,1.0,N,75,246,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5,0.0
1,2022-01-06T22:57:51.000000,2022-01-06T23:09:47.000000,4.0,2.7,1.0,N,43,151,1,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5,0.0
1,2022-01-06T23:33:41.000000,2022-01-06T23:39:40.000000,1.0,1.8,1.0,N,211,90,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5,0.0
1,2022-01-07T01:29:30.000000,2022-01-07T01:34:43.000000,2.0,1.2,1.0,N,114,234,1,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5,0.0
2,2022-01-07T01:44:03.000000,2022-01-07T01:51:23.000000,1.0,1.25,1.0,N,186,170,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
1,2022-01-07T03:00:50.000000,2022-01-07T03:22:57.000000,1.0,8.8,1.0,N,138,238,2,26.0,1.75,0.5,0.0,6.55,0.3,35.1,0.0,1.25
1,2022-01-07T03:01:21.000000,2022-01-07T03:12:30.000000,1.0,2.4,1.0,N,140,75,1,9.5,3.0,0.5,0.7,0.0,0.3,14.0,2.5,0.0
1,2022-01-07T07:11:41.000000,2022-01-07T07:19:12.000000,1.0,1.2,1.0,N,100,161,1,6.5,2.5,0.5,2.45,0.0,0.3,12.25,2.5,0.0
2,2022-01-07T08:36:10.000000,2022-01-07T08:47:43.000000,1.0,2.99,1.0,N,74,194,1,11.5,0.0,0.5,3.77,6.55,0.3,22.62,0.0,0.0
1,2022-01-07T08:40:47.000000,2022-01-07T08:45:24.000000,1.0,0.9,1.0,N,141,263,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-01-07T08:48:31.000000,2022-01-07T08:54:45.000000,3.0,1.11,1.0,N,164,90,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-07T09:34:52.000000,2022-01-07T09:42:37.000000,1.0,1.54,1.0,N,43,230,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-01-07T09:45:27.000000,2022-01-07T09:52:06.000000,2.0,1.42,1.0,N,211,209,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-01-07T09:46:26.000000,2022-01-07T09:53:41.000000,1.0,1.34,1.0,N,163,100,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
